model_key,valid_fold,mcc,micro_auprc,sensitivity,precision,micro_auroc,valid_mcc,best_threshold,base_lr,max_lr,cycle_size,model_kwargs.lm_freeze_layer_count,pretrained_weight_path,hp_combination,finished_at
esm-t33-gearnet-pretrained,3,0.1763,0.1162,0.5085,0.1402,0.7568,0.2946,-4.8,0.0003,0.003,3,30,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-6_0.pt,10,2024-10-01 13:35:15
esm-t33-gearnet-pretrained,3,-0.0448,0.0605,0.1695,0.0422,0.5286,0.2345,-5.0,0.0003,0.003,3,30,empty,11,2024-10-01 13:35:23
esm-t33-gearnet-pretrained,3,0.5724,0.6204,0.5932,0.6034,0.8983,0.9117,-1.0,0.0003,0.003,4,30,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-4_0.pt,12,2024-10-01 13:35:33
esm-t33-gearnet-pretrained,3,0.332,0.3682,0.2881,0.4595,0.8358,0.7483,-0.8,0.0003,0.003,4,30,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-4_0.pt,13,2024-10-01 13:35:43
esm-t33-gearnet-pretrained,3,0.3227,0.4221,0.1525,0.75,0.8745,0.7832,-0.4,0.0003,0.003,4,30,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-5_0.pt,14,2024-10-01 13:35:53
esm-t33-gearnet-pretrained,3,0.145,0.1979,0.1864,0.2037,0.8256,0.5827,-3.0,0.0003,0.003,4,30,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-5_0.pt,15,2024-10-01 13:36:03
esm-t33-gearnet-pretrained,3,0.4535,0.5291,0.5085,0.4688,0.8951,0.7141,0.0,0.0003,0.003,4,30,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-6_0.pt,16,2024-10-01 13:36:13
esm-t33-gearnet-pretrained,3,0.4411,0.5334,0.2373,0.875,0.8974,0.8214,1.6,0.0003,0.003,4,30,empty,17,2024-10-01 13:36:23
esm-t33-gearnet-pretrained,3,0.4871,0.5177,0.3559,0.7241,0.8649,0.9286,0.4,0.0003,0.003,6,30,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-4_0.pt,18,2024-10-01 13:36:36
esm-t33-gearnet-pretrained,3,0.5266,0.5881,0.4407,0.6842,0.9207,0.9314,-3.0,0.0003,0.003,6,30,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-4_0.pt,19,2024-10-01 13:36:50
esm-t33-gearnet-pretrained,3,0.3604,0.5484,0.2034,0.7059,0.9276,0.9393,0.4,0.0003,0.003,6,30,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-5_0.pt,20,2024-10-01 13:37:03
esm-t33-gearnet-pretrained,3,0.6066,0.6792,0.5085,0.7692,0.943,0.9314,-1.8,0.0003,0.003,6,30,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-5_0.pt,21,2024-10-01 13:37:17
esm-t33-gearnet-pretrained,3,0.5896,0.6431,0.5085,0.7317,0.9446,0.9207,-0.4,0.0003,0.003,6,30,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-6_0.pt,22,2024-10-01 13:37:30
esm-t33-gearnet-pretrained,3,0.5185,0.6012,0.3559,0.8077,0.9344,0.9333,-1.8,0.0003,0.003,6,30,empty,23,2024-10-01 13:37:44
esm-t33-gearnet-pretrained,3,0.4826,0.6479,0.3898,0.6571,0.9439,0.9406,0.6,0.0003,0.003,10,30,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-4_0.pt,24,2024-10-01 13:38:04
esm-t33-gearnet-pretrained,3,0.4213,0.5823,0.2881,0.68,0.9218,0.9499,-1.0,0.0003,0.003,10,30,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-4_0.pt,25,2024-10-01 13:38:25
esm-t33-gearnet-pretrained,3,0.584,0.6603,0.5763,0.6415,0.9357,0.9512,-3.2,0.0003,0.003,10,30,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-5_0.pt,26,2024-10-01 13:38:45
esm-t33-gearnet-pretrained,3,0.5627,0.6733,0.4746,0.7179,0.9237,0.9499,-1.6,0.0003,0.003,10,30,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-5_0.pt,27,2024-10-01 13:39:06
esm-t33-gearnet-pretrained,3,0.584,0.7021,0.3729,0.9565,0.9371,0.9499,1.2,0.0003,0.003,10,30,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-6_0.pt,28,2024-10-01 13:39:27
esm-t33-gearnet-pretrained,3,0.6028,0.6492,0.5254,0.7381,0.9152,0.9406,-2.0,0.0003,0.003,10,30,empty,29,2024-10-01 13:39:48
esm-t33-gearnet-pretrained,4,0.0,0.0773,0.0,,0.4609,0.3001,-0.6,0.0003,0.003,2,30,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-4_0.pt,0,2024-10-01 13:39:54
esm-t33-gearnet-pretrained,4,-0.0286,0.0383,0.0,0.0,0.2481,0.1925,-5.0,0.0003,0.003,2,30,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-4_0.pt,1,2024-10-01 13:40:01
esm-t33-gearnet-pretrained,4,0.0,0.0464,0.0,,0.3943,0.0,-1.0,0.0003,0.003,2,30,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-5_0.pt,2,2024-10-01 13:40:07
esm-t33-gearnet-pretrained,4,0.0,0.0418,0.0,,0.3173,0.1436,-2.0,0.0003,0.003,2,30,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-5_0.pt,3,2024-10-01 13:40:14
esm-t33-gearnet-pretrained,4,0.2029,0.2113,0.2881,0.2297,0.7835,0.3849,-0.6,0.0003,0.003,2,30,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-6_0.pt,4,2024-10-01 13:40:21
esm-t33-gearnet-pretrained,4,-0.0494,0.0402,0.0,0.0,0.2903,0.0059,-2.0,0.0003,0.003,2,30,empty,5,2024-10-01 13:40:27
esm-t33-gearnet-pretrained,4,0.566,0.6145,0.4576,0.75,0.8901,0.7705,-1.2,0.0003,0.003,3,30,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-4_0.pt,6,2024-10-01 13:40:35
esm-t33-gearnet-pretrained,4,0.1262,0.4459,0.0169,1.0,0.8566,0.7304,0.2,0.0003,0.003,3,30,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-4_0.pt,7,2024-10-01 13:40:44
esm-t33-gearnet-pretrained,4,0.0419,0.1451,0.0169,0.2,0.7414,0.464,-5.0,0.0003,0.003,3,30,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-5_0.pt,8,2024-10-01 13:40:52
esm-t33-gearnet-pretrained,4,-0.0334,0.0934,0.0678,0.0381,0.6953,0.2224,-5.0,0.0003,0.003,3,30,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-5_0.pt,9,2024-10-01 13:41:00
esm-t33-gearnet-pretrained,4,0.4811,0.4406,0.4746,0.549,0.887,0.5626,0.4,0.0003,0.003,3,30,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-6_0.pt,10,2024-10-01 13:41:08
esm-t33-gearnet-pretrained,4,-0.0082,0.0546,0.0,0.0,0.4727,0.2117,-1.6,0.0003,0.003,3,30,empty,11,2024-10-01 13:41:16
esm-t33-gearnet-pretrained,4,0.4932,0.5613,0.3729,0.7097,0.9059,0.7431,-1.0,0.0003,0.003,4,30,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-4_0.pt,12,2024-10-01 13:41:26
esm-t33-gearnet-pretrained,4,0.1821,0.284,0.0678,0.5714,0.8065,0.7615,-0.2,0.0003,0.003,4,30,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-4_0.pt,13,2024-10-01 13:41:36
esm-t33-gearnet-pretrained,4,0.3734,0.4695,0.2034,0.75,0.8412,0.7716,0.8,0.0003,0.003,4,30,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-5_0.pt,14,2024-10-01 13:41:46
esm-t33-gearnet-pretrained,4,-0.037,0.1698,0.0,0.0,0.8367,0.4912,-2.6,0.0003,0.003,4,30,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-5_0.pt,15,2024-10-01 13:41:56
esm-t33-gearnet-pretrained,4,0.3176,0.3705,0.1695,0.6667,0.8642,0.6783,0.4,0.0003,0.003,4,30,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-6_0.pt,16,2024-10-01 13:42:06
esm-t33-gearnet-pretrained,4,-0.0116,0.0981,0.0,0.0,0.6064,0.6665,-0.8,0.0003,0.003,4,30,empty,17,2024-10-01 13:42:16
esm-t33-gearnet-pretrained,4,0.533,0.6057,0.5763,0.5484,0.9138,0.7705,-4.0,0.0003,0.003,6,30,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-4_0.pt,18,2024-10-01 13:42:30
esm-t33-gearnet-pretrained,4,0.4183,0.5306,0.2542,0.75,0.9141,0.7716,0.0,0.0003,0.003,6,30,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-4_0.pt,19,2024-10-01 13:42:43
esm-t33-gearnet-pretrained,4,0.3668,0.5049,0.2373,0.6364,0.8607,0.7705,-2.0,0.0003,0.003,6,30,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-5_0.pt,20,2024-10-01 13:42:56
esm-t33-gearnet-pretrained,4,0.5407,0.635,0.4576,0.6923,0.9251,0.7755,0.0,0.0003,0.003,6,30,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-5_0.pt,21,2024-10-01 13:43:10
esm-t33-gearnet-pretrained,4,0.6138,0.6445,0.4407,0.8966,0.9125,0.7504,2.0,0.0003,0.003,6,30,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-6_0.pt,22,2024-10-01 13:43:23
esm-t33-gearnet-pretrained,4,0.5385,0.545,0.4915,0.6444,0.921,0.8176,0.8,0.0003,0.003,6,30,empty,23,2024-10-01 13:43:37
esm-t33-gearnet-pretrained,4,0.5266,0.5042,0.4407,0.6842,0.9297,0.804,1.8,0.0003,0.003,10,30,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-4_0.pt,24,2024-10-01 13:43:57
esm-t33-gearnet-pretrained,4,0.4359,0.5042,0.4746,0.4667,0.8929,0.7659,-3.8,0.0003,0.003,10,30,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-4_0.pt,25,2024-10-01 13:44:18
esm-t33-gearnet-pretrained,4,0.4975,0.5076,0.4576,0.6,0.8843,0.7615,-4.6,0.0003,0.003,10,30,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-5_0.pt,26,2024-10-01 13:44:39
esm-t33-gearnet-pretrained,4,0.6039,0.6288,0.5763,0.68,0.9145,0.7755,-2.4,0.0003,0.003,10,30,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-5_0.pt,27,2024-10-01 13:44:59
esm-t33-gearnet-pretrained,4,0.5486,0.6217,0.3898,0.8214,0.9088,0.7615,-0.6,0.0003,0.003,10,30,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-6_0.pt,28,2024-10-01 13:45:20
esm-t33-gearnet-pretrained,4,0.5232,0.5882,0.4068,0.7273,0.9258,0.7928,-0.4,0.0003,0.003,10,30,empty,29,2024-10-01 13:45:41
