model_key,valid_fold,mcc,micro_auprc,sensitivity,precision,micro_auroc,valid_mcc,best_threshold,hp_combination,finished_at,base_lr,max_lr,cycle_size,model_kwargs.freeze_layer_count,pretrained_weight_path,empty
esm-t33-pretrained,4,0.5968,0.5884,0.4,0.9333,0.8198,0.6149,0.6,20,2024-09-27 03:19:51,0.0001,0.005,4.0,31.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6035,0.5893,0.4571,0.8421,0.8597,0.6142,0.0,21,2024-09-27 03:19:58,0.0001,0.005,4.0,31.0,empty,
esm-t33-pretrained,4,0.5424,0.5235,0.4143,0.7632,0.8005,0.63,-1.6,22,2024-09-27 03:20:05,0.0001,0.005,4.0,32.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6149,0.6089,0.4714,0.8462,0.8817,0.631,-0.4,23,2024-09-27 03:20:12,0.0001,0.005,4.0,32.0,empty,
esm-t33-pretrained,4,0.5785,0.6089,0.4857,0.7391,0.8638,0.6539,-2.4,24,2024-09-27 03:20:21,0.0001,0.005,6.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6221,0.6067,0.4571,0.8889,0.8728,0.6427,0.6,25,2024-09-27 03:20:29,0.0001,0.005,6.0,30.0,empty,
esm-t33-pretrained,4,0.5863,0.5975,0.4571,0.8,0.8329,0.6238,0.4,26,2024-09-27 03:20:39,0.0001,0.005,6.0,31.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6203,0.5981,0.5,0.814,0.8611,0.622,-0.2,27,2024-09-27 03:20:47,0.0001,0.005,6.0,31.0,empty,
esm-t33-pretrained,4,0.5125,0.5215,0.3286,0.8519,0.7999,0.6383,1.0,28,2024-09-27 03:20:56,0.0001,0.005,6.0,32.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.632,0.6002,0.4571,0.9143,0.874,0.6238,0.0,29,2024-09-27 03:21:04,0.0001,0.005,6.0,32.0,empty,
esm-t33-pretrained,4,0.4888,0.5685,0.3714,0.7027,0.852,0.6469,-1.0,30,2024-09-27 03:21:19,0.0001,0.005,10.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5896,0.5931,0.4286,0.8571,0.8697,0.6331,-0.2,31,2024-09-27 03:21:31,0.0001,0.005,10.0,30.0,empty,
esm-t33-pretrained,4,0.5227,0.5851,0.4429,0.6739,0.8472,0.6586,-0.8,32,2024-09-27 03:21:45,0.0001,0.005,10.0,31.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6126,0.5913,0.4571,0.8649,0.8513,0.6399,0.4,33,2024-09-27 03:21:57,0.0001,0.005,10.0,31.0,empty,
esm-t33-pretrained,4,0.5092,0.5315,0.3571,0.7812,0.8269,0.631,-2.0,34,2024-09-27 03:22:10,0.0001,0.005,10.0,32.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.585,0.5948,0.3857,0.931,0.8856,0.6789,1.0,35,2024-09-27 03:22:22,0.0001,0.005,10.0,32.0,empty,
esm-t33-pretrained,4,0.5244,0.5799,0.5286,0.5781,0.854,0.5578,0.0,36,2024-09-27 03:22:30,0.0001,0.007,4.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.648,0.6222,0.5143,0.8571,0.8901,0.63,0.4,37,2024-09-27 03:22:36,0.0001,0.007,4.0,30.0,empty,
esm-t33-pretrained,4,0.5832,0.5863,0.4429,0.8158,0.8472,0.63,-0.6,38,2024-09-27 03:22:44,0.0001,0.007,4.0,31.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5978,0.5815,0.4714,0.8049,0.8566,0.6063,-1.4,39,2024-09-27 03:22:51,0.0001,0.007,4.0,31.0,empty,
esm-t33-pretrained,4,0.4513,0.5031,0.4143,0.5577,0.8055,0.6693,-3.0,40,2024-09-27 03:22:58,0.0001,0.007,4.0,32.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6035,0.5833,0.4571,0.8421,0.8674,0.6149,0.0,41,2024-09-27 03:23:05,0.0001,0.007,4.0,32.0,empty,
esm-t33-pretrained,4,0.574,0.5878,0.3857,0.9,0.8612,0.6331,0.4,42,2024-09-27 03:23:15,0.0001,0.007,6.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6011,0.6006,0.4857,0.7907,0.8574,0.6804,-0.2,43,2024-09-27 03:23:24,0.0001,0.007,6.0,30.0,empty,
esm-t33-pretrained,4,0.5827,0.6148,0.5,0.7292,0.8576,0.6142,-1.4,44,2024-09-27 03:23:33,0.0001,0.007,6.0,31.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5993,0.5907,0.4286,0.8824,0.8515,0.6168,0.8,45,2024-09-27 03:23:42,0.0001,0.007,6.0,31.0,empty,
esm-t33-pretrained,4,0.5192,0.5121,0.4143,0.7073,0.7952,0.6539,-1.0,46,2024-09-27 03:23:51,0.0001,0.007,6.0,32.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.642,0.5835,0.4429,0.9688,0.8637,0.5908,1.6,47,2024-09-27 03:23:59,0.0001,0.007,6.0,32.0,empty,
esm-t33-pretrained,4,0.592,0.5855,0.4429,0.8378,0.8736,0.622,-3.4,48,2024-09-27 03:24:13,0.0001,0.007,10.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6309,0.605,0.4286,0.9677,0.8776,0.6304,2.0,49,2024-09-27 03:24:29,0.0001,0.007,10.0,30.0,empty,
esm-t33-pretrained,4,0.522,0.5816,0.4,0.7368,0.8494,0.6586,-1.2,50,2024-09-27 03:24:42,0.0001,0.007,10.0,31.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6091,0.5634,0.4857,0.8095,0.8114,0.63,-1.4,51,2024-09-27 03:24:54,0.0001,0.007,10.0,31.0,empty,
esm-t33-pretrained,4,0.5509,0.5424,0.4429,0.7381,0.8362,0.6457,-1.6,52,2024-09-27 03:25:07,0.0001,0.007,10.0,32.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6208,0.6016,0.4429,0.9118,0.8614,0.6264,0.0,53,2024-09-27 03:25:19,0.0001,0.007,10.0,32.0,empty,
esm-t33-pretrained,4,0.5858,0.6187,0.4857,0.7556,0.9037,0.5924,0.8,54,2024-09-27 03:25:27,0.0001,0.01,4.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6156,0.589,0.5143,0.7826,0.8703,0.6383,0.2,55,2024-09-27 03:25:33,0.0001,0.01,4.0,30.0,empty,
esm-t33-pretrained,4,0.512,0.4868,0.4143,0.6905,0.8709,0.5249,0.8,56,2024-09-27 03:25:40,0.0001,0.01,4.0,31.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6459,0.5975,0.5,0.875,0.8623,0.5981,0.2,57,2024-09-27 03:25:47,0.0001,0.01,4.0,31.0,empty,
esm-t33-pretrained,4,0.5346,0.5386,0.4571,0.6809,0.7697,0.63,-2.4,58,2024-09-27 03:25:54,0.0001,0.01,4.0,32.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5948,0.5179,0.4571,0.8205,0.8118,0.6383,-0.6,59,2024-09-27 03:26:00,0.0001,0.01,4.0,32.0,empty,
esm-t33-pretrained,4,0.592,0.5828,0.4429,0.8378,0.8806,0.63,-0.6,60,2024-09-27 03:26:10,0.0001,0.01,6.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5628,0.5903,0.5,0.6863,0.886,0.557,1.4,61,2024-09-27 03:26:19,0.0001,0.01,6.0,30.0,empty,
esm-t33-pretrained,4,0.6082,0.6057,0.4,0.9655,0.8591,0.6331,0.4,62,2024-09-27 03:26:28,0.0001,0.01,6.0,31.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5759,0.6252,0.5,0.7143,0.8731,0.6068,0.0,63,2024-09-27 03:26:38,0.0001,0.01,6.0,31.0,empty,
esm-t33-pretrained,4,0.5175,0.5212,0.3857,0.75,0.7692,0.6457,0.2,64,2024-09-27 03:26:47,0.0001,0.01,6.0,32.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5978,0.5776,0.4714,0.8049,0.8556,0.6063,-0.8,65,2024-09-27 03:26:55,0.0001,0.01,6.0,32.0,empty,
esm-t33-pretrained,4,0.5693,0.5862,0.5,0.7,0.8818,0.6143,-0.2,66,2024-09-27 03:27:09,0.0001,0.01,10.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5617,0.5701,0.3714,0.8966,0.8781,0.6098,1.8,67,2024-09-27 03:27:23,0.0001,0.01,10.0,30.0,empty,
esm-t33-pretrained,4,0.5627,0.5903,0.4571,0.7442,0.8291,0.5981,0.8,68,2024-09-27 03:27:37,0.0001,0.01,10.0,31.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5509,0.5319,0.4429,0.7381,0.8671,0.4956,1.0,69,2024-09-27 03:27:49,0.0001,0.01,10.0,31.0,empty,
esm-t33-pretrained,4,0.5301,0.5199,0.4,0.7568,0.7947,0.6778,-3.0,70,2024-09-27 03:28:02,0.0001,0.01,10.0,32.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.4813,0.5532,0.3714,0.6842,0.8879,0.6063,0.2,71,2024-09-27 03:28:14,0.0001,0.01,10.0,32.0,empty,
esm-t33-pretrained,4,0.5553,0.5899,0.4571,0.7273,0.8244,0.631,0.6,72,2024-09-27 03:28:22,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5504,0.5848,0.5,0.6604,0.8263,0.6142,-1.4,74,2024-09-27 03:28:36,0.0003,0.003,4.0,31.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5965,0.5962,0.3857,0.9643,0.868,0.6331,0.8,75,2024-09-27 03:28:43,0.0003,0.003,4.0,31.0,empty,
esm-t33-pretrained,4,0.439,0.4997,0.4,0.549,0.7966,0.6098,-2.0,76,2024-09-27 03:28:50,0.0003,0.003,4.0,32.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.585,0.6028,0.3857,0.931,0.8909,0.6168,0.6,77,2024-09-27 03:28:59,0.0003,0.003,4.0,32.0,empty,
esm-t33-pretrained,4,0.5553,0.5879,0.4571,0.7273,0.8569,0.6491,-0.8,78,2024-09-27 03:29:08,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5556,0.571,0.5429,0.623,0.8065,0.661,-1.8,80,2024-09-27 03:29:26,0.0003,0.003,6.0,31.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6012,0.5864,0.4429,0.8611,0.8527,0.6383,0.0,81,2024-09-27 03:29:34,0.0003,0.003,6.0,31.0,empty,
esm-t33-pretrained,4,0.5493,0.5068,0.3571,0.8929,0.789,0.6383,-0.4,82,2024-09-27 03:29:43,0.0003,0.003,6.0,32.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6035,0.5773,0.4571,0.8421,0.8796,0.63,-0.4,83,2024-09-27 03:29:51,0.0003,0.003,6.0,32.0,empty,
esm-t33-pretrained,4,0.5301,0.5553,0.4,0.7568,0.8388,0.6149,0.6,84,2024-09-27 03:30:04,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5331,0.5567,0.4857,0.6415,0.812,0.6531,-2.8,86,2024-09-27 03:30:31,0.0003,0.003,10.0,31.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5354,0.591,0.3,1.0,0.8735,0.6577,0.6,87,2024-09-27 03:30:45,0.0003,0.003,10.0,31.0,empty,
esm-t33-pretrained,4,0.4375,0.5122,0.4429,0.5,0.8145,0.6531,-4.4,88,2024-09-27 03:30:58,0.0003,0.003,10.0,32.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6126,0.577,0.4571,0.8649,0.8683,0.631,0.0,89,2024-09-27 03:31:09,0.0003,0.003,10.0,32.0,empty,
esm-t33-pretrained,4,0.5606,0.5793,0.3571,0.9259,0.8383,0.6168,0.6,90,2024-09-27 03:31:17,0.0003,0.005,4.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6333,0.6194,0.4714,0.8919,0.8762,0.5908,1.2,91,2024-09-27 03:31:23,0.0003,0.005,4.0,30.0,empty,
esm-t33-pretrained,4,0.5721,0.6014,0.5429,0.6552,0.8173,0.6305,-0.4,92,2024-09-27 03:31:33,0.0003,0.005,4.0,31.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.592,0.5784,0.4429,0.8378,0.8357,0.6142,-1.0,93,2024-09-27 03:31:40,0.0003,0.005,4.0,31.0,empty,
esm-t33-pretrained,4,0.5281,0.5124,0.4571,0.6667,0.7923,0.6305,-1.8,94,2024-09-27 03:31:47,0.0003,0.005,4.0,32.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6149,0.6166,0.4714,0.8462,0.8945,0.6399,0.0,95,2024-09-27 03:31:54,0.0003,0.005,4.0,32.0,empty,
esm-t33-pretrained,4,0.5281,0.5994,0.4571,0.6667,0.8614,0.6383,-1.0,96,2024-09-27 03:32:04,0.0003,0.005,6.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.592,0.6028,0.4429,0.8378,0.8653,0.6075,0.6,97,2024-09-27 03:32:12,0.0003,0.005,6.0,30.0,empty,
esm-t33-pretrained,4,0.5363,0.593,0.4429,0.7045,0.8322,0.6469,-0.6,98,2024-09-27 03:32:22,0.0003,0.005,6.0,31.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5714,0.6008,0.4857,0.7234,0.8745,0.5605,0.0,99,2024-09-27 03:32:30,0.0003,0.005,6.0,31.0,empty,
esm-t33-pretrained,4,0.5352,0.5044,0.3286,0.92,0.7912,0.6649,0.4,100,2024-09-27 03:32:40,0.0003,0.005,6.0,32.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6085,0.5917,0.4143,0.9355,0.8652,0.6098,1.4,101,2024-09-27 03:32:48,0.0003,0.005,6.0,32.0,empty,
esm-t33-pretrained,4,0.5476,0.599,0.3286,0.9583,0.8744,0.6304,2.8,102,2024-09-27 03:33:02,0.0003,0.005,10.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6208,0.5737,0.4429,0.9118,0.8413,0.6149,1.0,103,2024-09-27 03:33:15,0.0003,0.005,10.0,30.0,empty,
esm-t33-pretrained,4,0.522,0.5708,0.4,0.7368,0.8367,0.6399,0.2,104,2024-09-27 03:33:28,0.0003,0.005,10.0,31.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6094,0.5807,0.4286,0.9091,0.8591,0.5757,1.2,105,2024-09-27 03:33:40,0.0003,0.005,10.0,31.0,empty,
esm-t33-pretrained,4,0.5153,0.5047,0.3429,0.8276,0.7997,0.6557,-0.8,106,2024-09-27 03:33:52,0.0003,0.005,10.0,32.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.592,0.5835,0.4429,0.8378,0.8728,0.6331,1.0,107,2024-09-27 03:34:03,0.0003,0.005,10.0,32.0,empty,
esm-t33-pretrained,4,0.5678,0.6206,0.5143,0.6792,0.8768,0.5944,0.2,108,2024-09-27 03:34:11,0.0003,0.007,4.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6045,0.5951,0.5,0.7778,0.8646,0.6143,-0.2,109,2024-09-27 03:34:18,0.0003,0.007,4.0,30.0,empty,
esm-t33-pretrained,4,0.5832,0.5899,0.4429,0.8158,0.8519,0.6383,-0.4,110,2024-09-27 03:34:26,0.0003,0.007,4.0,31.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5897,0.6119,0.4714,0.7857,0.8593,0.6062,-0.2,111,2024-09-27 03:34:32,0.0003,0.007,4.0,31.0,empty,
esm-t33-pretrained,4,0.4463,0.491,0.4429,0.5167,0.789,0.6378,-3.0,112,2024-09-27 03:34:39,0.0003,0.007,4.0,32.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6208,0.5753,0.4429,0.9118,0.8633,0.6168,0.6,113,2024-09-27 03:34:45,0.0003,0.007,4.0,32.0,empty,
esm-t33-pretrained,4,0.5054,0.5838,0.3429,0.8,0.884,0.6168,1.2,114,2024-09-27 03:34:55,0.0003,0.007,6.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6149,0.6054,0.4714,0.8462,0.8736,0.5986,0.6,115,2024-09-27 03:35:04,0.0003,0.007,6.0,30.0,empty,
esm-t33-pretrained,4,0.5088,0.6176,0.2714,1.0,0.8391,0.6144,2.0,116,2024-09-27 03:35:23,0.0003,0.007,6.0,31.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6285,0.6186,0.5,0.8333,0.8705,0.6383,-0.4,117,2024-09-27 03:35:31,0.0003,0.007,6.0,31.0,empty,
esm-t33-pretrained,4,0.5313,0.5052,0.3714,0.8125,0.7614,0.6539,0.4,118,2024-09-27 03:35:40,0.0003,0.007,6.0,32.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5599,0.5998,0.4714,0.7174,0.8924,0.5984,0.2,119,2024-09-27 03:35:48,0.0003,0.007,6.0,32.0,empty,
esm-t33-pretrained,4,0.5125,0.5646,0.3286,0.8519,0.8416,0.6136,0.0,120,2024-09-27 03:36:01,0.0003,0.007,10.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.4792,0.5549,0.5,0.5224,0.8621,0.4678,0.4,121,2024-09-27 03:36:14,0.0003,0.007,10.0,30.0,empty,
esm-t33-pretrained,4,0.512,0.5738,0.4143,0.6905,0.8351,0.6469,0.4,122,2024-09-27 03:36:28,0.0003,0.007,10.0,31.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.55,0.6091,0.5286,0.6271,0.8822,0.5697,-0.4,123,2024-09-27 03:36:40,0.0003,0.007,10.0,31.0,empty,
esm-t33-pretrained,4,0.5344,0.5242,0.4143,0.7436,0.8042,0.6649,-2.6,124,2024-09-27 03:36:52,0.0003,0.007,10.0,32.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5756,0.5442,0.4,0.875,0.8438,0.5581,3.0,125,2024-09-27 03:37:04,0.0003,0.007,10.0,32.0,empty,
esm-t33-pretrained,4,0.6371,0.6147,0.5,0.8537,0.886,0.63,-0.6,126,2024-09-27 03:37:11,0.0003,0.01,4.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5444,0.5868,0.5143,0.6316,0.872,0.547,-0.4,127,2024-09-27 03:37:18,0.0003,0.01,4.0,30.0,empty,
esm-t33-pretrained,4,0.612,0.6122,0.5286,0.7551,0.8357,0.6305,0.6,128,2024-09-27 03:37:25,0.0003,0.01,4.0,31.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6371,0.6106,0.5,0.8537,0.8736,0.6531,0.0,129,2024-09-27 03:37:31,0.0003,0.01,4.0,31.0,empty,
esm-t33-pretrained,4,0.4972,0.5334,0.5,0.5556,0.7268,0.6607,-2.8,130,2024-09-27 03:37:39,0.0003,0.01,4.0,32.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5276,0.5841,0.5,0.614,0.8642,0.6011,0.6,131,2024-09-27 03:37:45,0.0003,0.01,4.0,32.0,empty,
esm-t33-pretrained,4,0.5313,0.5899,0.3714,0.8125,0.8716,0.6063,1.0,132,2024-09-27 03:37:54,0.0003,0.01,6.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.592,0.5617,0.4429,0.8378,0.8603,0.512,1.2,133,2024-09-27 03:38:03,0.0003,0.01,6.0,30.0,empty,
esm-t33-pretrained,4,0.5897,0.5627,0.4714,0.7857,0.7831,0.6457,0.2,134,2024-09-27 03:38:12,0.0003,0.01,6.0,31.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.597,0.6075,0.5,0.7609,0.8518,0.631,0.0,135,2024-09-27 03:38:20,0.0003,0.01,6.0,31.0,empty,
esm-t33-pretrained,4,0.4869,0.4935,0.3857,0.675,0.7653,0.63,-1.0,136,2024-09-27 03:38:29,0.0003,0.01,6.0,32.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.4926,0.5966,0.5,0.5469,0.8745,0.6151,-2.6,137,2024-09-27 03:38:37,0.0003,0.01,6.0,32.0,empty,
esm-t33-pretrained,4,0.5933,0.5952,0.4857,0.7727,0.8671,0.59,0.0,138,2024-09-27 03:38:55,0.0003,0.01,10.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.502,0.5465,0.5,0.5645,0.8767,0.5855,-0.8,139,2024-09-27 03:39:07,0.0003,0.01,10.0,30.0,empty,
esm-t33-pretrained,4,0.5852,0.602,0.5286,0.6981,0.8014,0.63,-1.8,140,2024-09-27 03:39:20,0.0003,0.01,10.0,31.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5628,0.5793,0.4286,0.7895,0.8389,0.6377,-0.4,141,2024-09-27 03:39:32,0.0003,0.01,10.0,31.0,empty,
esm-t33-pretrained,4,0.5162,0.5389,0.4429,0.6596,0.8268,0.63,-2.2,142,2024-09-27 03:39:44,0.0003,0.01,10.0,32.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5553,0.5535,0.4571,0.7273,0.8676,0.5981,0.0,143,2024-09-27 03:39:56,0.0003,0.01,10.0,32.0,empty,
esm-t33-pretrained,0,0.413,0.4403,0.3143,0.6111,0.7476,0.5442,-1.0,0,2024-09-28 15:17:20,0.003,0.003,10.0,33.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,0,0.5627,0.5714,0.4571,0.7442,0.8641,0.7099,-1.0,1,2024-09-28 15:17:31,0.003,0.003,10.0,33.0,empty,
esm-t33-pretrained,1,0.439,0.4792,0.4,0.549,0.7802,0.5534,-1.6,0,2024-09-28 15:17:44,0.003,0.003,10.0,33.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,1,0.5216,0.5776,0.4857,0.6182,0.8517,0.68,-1.4,1,2024-09-28 15:17:56,0.003,0.003,10.0,33.0,empty,
esm-t33-pretrained,2,0.4426,0.4731,0.3857,0.5745,0.7785,0.766,-1.6,0,2024-09-28 15:18:09,0.003,0.003,10.0,33.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,2,0.5778,0.5714,0.4143,0.8529,0.8584,0.9049,-0.6,1,2024-09-28 15:18:20,0.003,0.003,10.0,33.0,empty,
esm-t33-pretrained,3,0.4475,0.475,0.3714,0.6047,0.7734,0.7982,-1.4,0,2024-09-28 15:18:34,0.003,0.003,10.0,33.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,3,0.5746,0.5678,0.4429,0.7949,0.8481,0.8604,-1.0,1,2024-09-28 15:18:46,0.003,0.003,10.0,33.0,empty,
esm-t33-pretrained,4,0.4732,0.4841,0.3857,0.6429,0.769,0.5307,-1.4,0,2024-09-28 15:18:59,0.003,0.003,10.0,33.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.4983,0.5377,0.4571,0.6038,0.8329,0.5788,-1.0,1,2024-09-28 15:19:11,0.003,0.003,10.0,33.0,empty,
esm-t33-pretrained,0,0.4978,0.4917,0.4429,0.62,0.734,0.6517,-1.4,1,2024-09-28 15:19:36,0.003,0.003,10.0,33.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,1,0.5535,0.5111,0.3857,0.8438,0.7375,0.6269,-0.8,1,2024-09-28 15:19:49,0.003,0.003,10.0,33.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,2,0.5221,0.4907,0.3714,0.7879,0.7299,0.8726,-1.0,1,2024-09-28 15:20:03,0.003,0.003,10.0,33.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,3,0.5439,0.4941,0.3857,0.8182,0.7234,0.8506,-1.0,1,2024-09-28 15:20:16,0.003,0.003,10.0,33.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,4,0.5274,0.5039,0.4714,0.6471,0.7245,0.6143,-1.6,1,2024-09-28 15:20:29,0.003,0.003,10.0,33.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,0,0.3734,0.4156,0.3,0.5385,0.735,0.4875,-1.2,0,2024-09-28 15:21:40,0.0003,0.0003,10.0,33.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,0,0.5003,0.493,0.3571,0.7576,0.7353,0.6397,-1.0,1,2024-09-28 15:21:58,0.0003,0.0003,10.0,33.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,0,0.5627,0.5688,0.4571,0.7442,0.8597,0.7099,-1.0,2,2024-09-28 15:22:10,0.0003,0.0003,10.0,33.0,empty,
esm-t33-pretrained,1,0.4403,0.4606,0.2857,0.7407,0.7678,0.5585,-1.0,0,2024-09-28 15:22:23,0.0003,0.0003,10.0,33.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,1,0.5125,0.5019,0.3286,0.8519,0.7333,0.6242,-0.6,1,2024-09-28 15:22:36,0.0003,0.0003,10.0,33.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,1,0.4832,0.5753,0.5571,0.4815,0.8504,0.6692,-1.8,2,2024-09-28 15:22:48,0.0003,0.0003,10.0,33.0,empty,
esm-t33-pretrained,2,0.3906,0.4408,0.3571,0.5,0.7612,0.73,-1.6,0,2024-09-28 15:23:01,0.0003,0.0003,10.0,33.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,2,0.5185,0.4911,0.3571,0.8065,0.7299,0.88,-1.0,1,2024-09-28 15:23:14,0.0003,0.0003,10.0,33.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,2,0.5756,0.5675,0.4,0.875,0.8559,0.9049,-0.8,2,2024-09-28 15:23:26,0.0003,0.0003,10.0,33.0,empty,
esm-t33-pretrained,3,0.4167,0.4552,0.3571,0.5556,0.7589,0.7561,-1.6,0,2024-09-28 15:23:39,0.0003,0.0003,10.0,33.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,3,0.5313,0.4917,0.3714,0.8125,0.7213,0.8282,-1.0,1,2024-09-28 15:23:52,0.0003,0.0003,10.0,33.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,3,0.5746,0.5607,0.4429,0.7949,0.8408,0.8771,-1.0,2,2024-09-28 15:24:04,0.0003,0.0003,10.0,33.0,empty,
